sku,sku_description,price,weight_lb,length_in,width_in,height_in,department,popularity
SKU030021,sku_description_30021,761.25,142.62,11.6,22.7,58.6,Dept_13,4.253525284676433e-06
SKU030022,sku_description_30022,350.54,199.22,31.4,43.6,17.5,Dept_22,3.6034039771704336e-06
SKU030023,sku_description_30023,345.2,95.9,81.2,50.3,28.3,Dept_23,1.0005847067110676e-06
SKU030024,sku_description_30024,543.43,112.31,44.5,54.0,38.7,Dept_2,3.6962699230899667e-06
SKU030025,sku_description_30025,614.75,81.86,46.6,27.8,19.6,Dept_3,2.0509298692570934e-05
SKU030026,sku_description_30026,382.02,194.8,19.9,6.8,54.9,Dept_22,5.4965865004613574e-06
SKU030027,sku_description_30027,173.56,184.56,17.7,52.3,1.1,Dept_5,2.7707395990865293e-06
SKU030028,sku_description_30028,619.33,197.33,7.9,41.6,39.7,Dept_2,3.724059293023768e-06
SKU030029,sku_description_30029,258.32,196.98,9.0,43.6,19.3,Dept_10,4.812145896506656e-06
SKU030030,sku_description_30030,142.56,179.1,17.4,56.7,10.3,Dept_14,1.1078619767223947e-06
SKU030031,sku_description_30031,506.42,186.18,3.2,15.3,53.2,Dept_19,0.00015010498751448162
SKU030032,sku_description_30032,75.09,24.06,89.5,49.0,44.6,Dept_23,2.9721163206280676e-05
SKU030033,sku_description_30033,777.17,34.79,40.3,27.1,26.0,Dept_12,8.975092244929381e-07
SKU030034,sku_description_30034,507.02,177.05,37.9,56.4,56.2,Dept_6,3.86744508421578e-06
SKU030035,sku_description_30035,788.76,145.39,53.6,21.0,16.6,Dept_9,2.0580215897984633e-05
SKU030036,sku_description_30036,273.1,175.01,77.3,35.4,18.9,Dept_24,0.00036361018383663645
SKU030037,sku_description_30037,777.05,154.03,60.4,40.6,20.0,Dept_23,4.420034262906177e-06
SKU030038,sku_description_30038,119.01,28.0,20.8,4.3,26.2,Dept_13,1.1081943044040041e-06
SKU030039,sku_description_30039,35.43,183.32,67.6,39.3,23.9,Dept_13,7.0681362970273736e-06
SKU030040,sku_description_30040,29.29,154.27,14.3,42.2,4.5,Dept_6,6.565934643879142e-06
SKU030041,sku_description_30041,373.5,114.2,77.4,50.1,26.8,Dept_18,1.3470737812461317e-05
SKU030042,sku_description_30042,69.15,106.52,66.5,21.0,20.4,Dept_6,1.347629637623724e-06
SKU030043,sku_description_30043,411.2,114.8,84.5,43.7,52.6,Dept_11,8.795933813226887e-06
SKU030044,sku_description_30044,264.02,78.14,79.0,49.6,55.8,Dept_3,3.2699632175647955e-06
SKU030045,sku_description_30045,270.5,160.66,38.3,49.6,51.0,Dept_6,1.0075385595621399e-05
SKU030046,sku_description_30046,509.58,181.81,80.7,15.9,5.8,Dept_9,1.0915428305274692e-06
SKU030047,sku_description_30047,132.99,50.66,73.3,57.4,52.1,Dept_6,1.597619311871541e-06
SKU030048,sku_description_30048,613.94,7.71,41.4,44.2,27.4,Dept_13,1.9494338528043953e-06
SKU030049,sku_description_30049,466.88,40.67,63.2,42.2,41.2,Dept_2,0.0003580835810606495
SKU030050,sku_description_30050,732.21,151.49,16.7,49.1,30.0,Dept_7,1.3028842202849984e-05
SKU030051,sku_description_30051,293.78,173.69,49.0,47.5,26.4,Dept_16,1.4841815246402366e-06
SKU030052,sku_description_30052,786.22,69.78,6.7,14.3,51.1,Dept_4,5.413572439912885e-06
SKU030053,sku_description_30053,461.93,30.56,38.2,37.1,11.5,Dept_23,0.00016044018934626095
SKU030054,sku_description_30054,778.8,171.72,57.3,49.4,5.1,Dept_22,5.735278681873865e-06
SKU030055,sku_description_30055,24.57,43.01,57.2,40.9,51.0,Dept_19,2.659452059342331e-06
SKU030056,sku_description_30056,583.2,48.45,34.6,35.6,55.2,Dept_23,6.957832752762768e-06
SKU030057,sku_description_30057,653.85,18.61,9.8,17.9,44.5,Dept_6,6.703966573288108e-06
SKU030058,sku_description_30058,45.38,182.07,58.4,47.1,4.4,Dept_25,1.953284400996309e-06
SKU030059,sku_description_30059,464.44,65.41,9.5,5.1,19.9,Dept_11,0.00010767656496631974
SKU030060,sku_description_30060,642.15,34.45,22.6,41.9,21.3,Dept_2,1.6465780643036483e-05
SKU030061,sku_description_30061,450.15,190.73,72.7,46.7,6.7,Dept_18,5.457547711048728e-07
SKU030062,sku_description_30062,53.86,67.17,40.4,55.8,5.6,Dept_8,1.092526076209556e-06
SKU030063,sku_description_30063,555.68,149.52,90.0,44.8,12.7,Dept_1,9.697511871563291e-07
SKU030064,sku_description_30064,51.3,46.16,69.8,32.4,54.3,Dept_14,1.6532773137125678e-06
SKU030065,sku_description_30065,654.52,145.39,37.7,13.4,54.4,Dept_22,2.0126725824560143e-05
SKU030066,sku_description_30066,37.3,46.51,11.7,25.1,50.0,Dept_20,6.665823618595352e-06
SKU030067,sku_description_30067,112.51,127.58,39.8,7.5,20.8,Dept_1,3.8912569392607306e-05
SKU030068,sku_description_30068,222.26,88.23,14.0,27.6,1.4,Dept_11,1.0245193256417981e-06
SKU030069,sku_description_30069,507.79,159.76,62.7,10.6,7.7,Dept_7,1.4375983621259537e-05
SKU030070,sku_description_30070,781.16,146.08,11.2,10.9,21.7,Dept_19,6.5662173842794475e-06
SKU030071,sku_description_30071,96.9,187.1,85.0,13.4,43.5,Dept_14,4.065526898982181e-06
SKU030072,sku_description_30072,116.74,75.39,36.3,42.6,37.8,Dept_23,4.849826469656862e-07
SKU030073,sku_description_30073,296.99,150.89,4.9,19.1,35.8,Dept_17,3.810688382038863e-07
SKU030074,sku_description_30074,669.47,193.77,74.9,41.4,24.7,Dept_12,3.7152621381281115e-06
SKU030075,sku_description_30075,375.38,67.33,32.9,47.9,1.5,Dept_8,2.6438881064103332e-08
SKU030076,sku_description_30076,259.32,58.07,61.0,57.4,45.8,Dept_9,2.7192499902648055e-05
SKU030077,sku_description_30077,450.28,153.83,78.0,6.9,30.9,Dept_9,1.3367499281932193e-05
SKU030078,sku_description_30078,210.64,89.16,7.2,3.1,34.8,Dept_13,0.00015044607104835485
SKU030079,sku_description_30079,322.72,79.79,3.4,26.7,38.1,Dept_2,1.1816987309972988e-05
SKU030080,sku_description_30080,268.09,109.17,14.5,10.8,8.2,Dept_7,4.5983744997497405e-05
SKU030081,sku_description_30081,643.9,187.11,22.7,15.6,59.1,Dept_14,2.0835673088428565e-06
SKU030082,sku_description_30082,739.63,16.86,48.1,58.0,4.9,Dept_12,2.5183366614404216e-05
SKU030083,sku_description_30083,608.38,93.19,86.6,59.9,54.8,Dept_23,9.258634710111816e-07
SKU030084,sku_description_30084,352.95,22.12,50.0,59.1,33.2,Dept_5,1.501703775953626e-05
SKU030085,sku_description_30085,404.95,176.73,77.6,54.8,54.1,Dept_9,1.723957534930804e-05
SKU030086,sku_description_30086,102.68,27.43,19.6,58.9,54.1,Dept_4,1.9936858617885084e-06
SKU030087,sku_description_30087,598.25,18.03,80.6,12.6,52.9,Dept_1,1.4076040884351384e-05
SKU030088,sku_description_30088,478.39,192.75,64.9,3.8,15.8,Dept_3,9.225106508053766e-06
SKU030089,sku_description_30089,722.24,112.71,85.6,21.7,53.7,Dept_16,8.144378608954328e-05
SKU030090,sku_description_30090,162.89,165.2,78.9,35.0,57.7,Dept_13,7.175683374311745e-06
SKU030091,sku_description_30091,608.5,94.1,76.8,28.7,8.7,Dept_20,9.640089591189987e-06
SKU030092,sku_description_30092,548.68,87.18,8.4,59.4,7.8,Dept_22,1.3208398886054208e-06
SKU030093,sku_description_30093,214.88,182.33,61.3,13.7,10.8,Dept_24,1.0907302629839171e-06
SKU030094,sku_description_30094,534.9,197.98,29.1,14.0,29.9,Dept_12,3.666577903072945e-06
SKU030095,sku_description_30095,739.73,123.74,24.7,49.3,3.7,Dept_25,5.23247734887711e-06
SKU030096,sku_description_30096,734.99,183.65,41.9,26.3,40.0,Dept_5,4.6457303196705256e-07
SKU030097,sku_description_30097,576.54,172.56,78.3,28.3,37.5,Dept_20,1.8467696312375477e-05
SKU030098,sku_description_30098,41.31,108.85,9.9,41.3,59.3,Dept_5,1.513442634465033e-05
SKU030099,sku_description_30099,698.19,188.23,83.3,51.8,58.7,Dept_9,1.2642427166663519e-05
SKU030100,sku_description_30100,527.25,42.09,77.5,60.0,47.5,Dept_13,8.611442937281098e-06
SKU030101,sku_description_30101,250.42,176.98,26.6,59.2,10.0,Dept_25,1.0724514265604277e-05
SKU030102,sku_description_30102,152.24,61.94,31.9,51.4,24.0,Dept_4,2.819688331590714e-05
SKU030103,sku_description_30103,95.61,6.2,6.5,11.1,55.0,Dept_5,7.969811329651059e-06
SKU030104,sku_description_30104,43.04,157.44,66.2,10.5,6.7,Dept_14,6.0702045399836305e-05
SKU030105,sku_description_30105,604.02,186.01,17.1,44.2,32.8,Dept_8,8.351887291320817e-07
SKU030106,sku_description_30106,190.97,43.43,28.0,34.7,43.4,Dept_24,6.934490972190027e-06
SKU030107,sku_description_30107,22.33,106.86,37.0,49.3,9.0,Dept_24,4.9933826104873156e-06
SKU030108,sku_description_30108,319.62,149.89,37.8,12.0,47.4,Dept_10,4.460272334073893e-05
SKU030109,sku_description_30109,387.64,66.39,72.5,56.3,21.4,Dept_10,1.6440661566404325e-05
SKU030110,sku_description_30110,137.88,29.47,45.6,3.2,22.2,Dept_8,4.728783431419851e-07
SKU030111,sku_description_30111,38.11,78.51,6.9,13.2,52.7,Dept_10,2.5970092587561028e-05
SKU030112,sku_description_30112,153.73,91.37,54.8,30.4,16.6,Dept_6,0.0001993814721324596
SKU030113,sku_description_30113,544.24,148.47,29.0,57.8,16.4,Dept_15,1.8245554903094287e-06
SKU030114,sku_description_30114,68.55,39.82,31.9,51.4,43.6,Dept_23,1.2554823686796518e-05
SKU030115,sku_description_30115,445.36,163.04,20.2,42.0,7.5,Dept_11,1.9229843961266765e-06
SKU030116,sku_description_30116,119.69,100.49,11.8,47.8,49.4,Dept_5,4.437156423728685e-07
SKU030117,sku_description_30117,158.96,180.79,24.5,20.5,32.4,Dept_16,1.6104738335641878e-06
SKU030118,sku_description_30118,316.28,113.2,79.2,41.9,23.7,Dept_15,3.842992890530776e-06
SKU030119,sku_description_30119,83.36,89.43,78.7,51.6,45.4,Dept_11,5.000619902901535e-06
SKU030120,sku_description_30120,141.04,57.43,85.2,40.8,10.9,Dept_23,5.508847654163224e-07
SKU030121,sku_description_30121,281.12,21.34,5.0,51.2,47.0,Dept_4,0.00011796798704836132
SKU030122,sku_description_30122,265.75,74.4,81.2,45.7,50.0,Dept_2,2.2990990373277187e-06
SKU030123,sku_description_30123,600.17,82.78,33.8,22.8,39.1,Dept_21,4.508883776569298e-06
SKU030124,sku_description_30124,62.6,113.7,59.1,41.3,30.0,Dept_23,1.4212147006247417e-06
SKU030125,sku_description_30125,688.78,171.98,56.5,30.4,24.0,Dept_23,1.1550929814777084e-06
SKU030126,sku_description_30126,653.54,92.82,17.1,54.2,23.8,Dept_10,3.894052963853709e-06
SKU030127,sku_description_30127,613.5,62.93,17.1,10.7,29.1,Dept_20,9.228283313520692e-07
SKU030128,sku_description_30128,249.57,174.66,20.8,56.3,20.9,Dept_11,1.6636560561760171e-06
SKU030129,sku_description_30129,658.84,146.81,25.7,27.2,15.6,Dept_6,1.951203649289362e-05
SKU030130,sku_description_30130,148.69,61.48,34.5,28.5,30.9,Dept_5,1.9767517342570864e-05
SKU030131,sku_description_30131,102.15,33.47,42.0,48.2,3.6,Dept_14,4.600557096296289e-06
SKU030132,sku_description_30132,38.83,58.28,33.6,21.3,15.1,Dept_15,8.295122442121406e-06
SKU030133,sku_description_30133,751.63,24.82,53.9,9.8,41.8,Dept_23,6.687713144935657e-06
SKU030134,sku_description_30134,248.48,180.69,15.8,50.6,37.4,Dept_11,4.417140417049609e-05
SKU030135,sku_description_30135,734.34,122.38,84.0,37.8,45.5,Dept_12,4.601026128328982e-07
SKU030136,sku_description_30136,220.27,172.72,75.7,56.7,53.1,Dept_2,2.1386134984557367e-05
SKU030137,sku_description_30137,726.33,164.09,6.6,52.5,30.2,Dept_18,9.749512377265078e-06
SKU030138,sku_description_30138,723.43,30.73,42.6,7.2,27.7,Dept_13,5.908383766607997e-06
SKU030139,sku_description_30139,739.17,88.66,73.7,47.0,51.7,Dept_17,2.741397171475829e-06
SKU030140,sku_description_30140,398.43,194.42,33.0,19.4,28.1,Dept_11,3.5816189535574393e-06
SKU030141,sku_description_30141,693.16,46.84,39.3,36.4,46.7,Dept_4,7.840245778567578e-07
SKU030142,sku_description_30142,760.76,10.14,89.6,24.0,20.2,Dept_25,2.2066320910271777e-05
SKU030143,sku_description_30143,261.72,69.27,68.5,49.5,56.7,Dept_4,3.422088577950296e-06
SKU030144,sku_description_30144,336.84,102.24,26.4,53.6,57.8,Dept_17,2.5346834179993396e-05
SKU030145,sku_description_30145,576.23,11.27,51.7,27.9,44.1,Dept_3,1.0756319284417803e-06
SKU030146,sku_description_30146,242.39,85.39,72.6,16.7,46.6,Dept_22,1.0736316724836454e-05
SKU030147,sku_description_30147,603.79,50.76,26.7,23.0,23.5,Dept_20,1.2116465944206279e-05
SKU030148,sku_description_30148,61.89,42.5,8.7,16.3,31.2,Dept_5,3.196181277785349e-08
SKU030149,sku_description_30149,420.23,52.86,31.0,42.5,45.4,Dept_18,3.373876655163392e-05
SKU030150,sku_description_30150,100.48,21.17,79.7,16.6,33.5,Dept_19,4.537829848859461e-07
SKU030151,sku_description_30151,236.78,15.42,43.2,54.0,45.1,Dept_7,2.123958066404573e-05
SKU030152,sku_description_30152,209.12,119.21,54.6,14.6,40.4,Dept_11,0.00028693539931223816
SKU030153,sku_description_30153,671.63,189.57,5.6,4.5,21.4,Dept_3,9.577323542786163e-06
SKU030154,sku_description_30154,157.23,160.97,23.1,52.5,18.0,Dept_11,4.206598828079611e-06
SKU030155,sku_description_30155,647.33,166.8,71.1,23.5,50.6,Dept_1,1.1823881990023163e-05
SKU030156,sku_description_30156,635.79,147.04,64.6,14.8,21.7,Dept_1,1.8955260353528288e-05
SKU030157,sku_description_30157,400.61,191.2,11.8,38.3,57.4,Dept_5,3.539275155991521e-06
SKU030158,sku_description_30158,189.37,190.12,74.2,52.5,9.9,Dept_23,9.420693504167534e-06
SKU030159,sku_description_30159,183.84,155.68,48.8,24.5,51.9,Dept_18,1.8886923257239072e-06
SKU030160,sku_description_30160,373.54,143.22,24.0,11.5,42.9,Dept_12,1.120341901116238e-05
SKU030161,sku_description_30161,10.02,61.13,15.7,42.5,49.9,Dept_19,1.2073326124617437e-05
SKU030162,sku_description_30162,426.49,18.32,17.1,32.2,52.6,Dept_11,1.0326645822443578e-05
SKU030163,sku_description_30163,762.37,18.66,38.8,36.7,24.4,Dept_2,2.753181393857354e-05
SKU030164,sku_description_30164,126.3,147.28,79.1,34.0,22.3,Dept_1,9.41316078736235e-07
SKU030165,sku_description_30165,459.96,5.77,34.4,17.5,20.6,Dept_4,1.295790140147265e-05
SKU030166,sku_description_30166,769.54,163.3,59.3,53.8,33.0,Dept_13,7.071711016968706e-07
SKU030167,sku_description_30167,688.84,73.36,14.6,40.0,3.3,Dept_12,0.0001050090193516209
SKU030168,sku_description_30168,680.75,38.5,7.6,34.5,20.9,Dept_10,1.6396496622522833e-05
SKU030169,sku_description_30169,658.01,81.58,38.2,21.7,35.7,Dept_6,5.914667431866739e-06
SKU030170,sku_description_30170,249.29,140.68,16.5,25.7,47.0,Dept_3,0.00010546053727030588
SKU030171,sku_description_30171,712.82,55.09,19.1,34.1,4.9,Dept_22,2.269408233273704e-05
SKU030172,sku_description_30172,753.25,34.81,25.7,27.3,14.1,Dept_2,1.6092331053282629e-06
SKU030173,sku_description_30173,398.15,147.6,7.4,38.3,37.1,Dept_18,3.7462056008809775e-07
SKU030174,sku_description_30174,285.59,176.15,72.5,53.0,51.7,Dept_17,6.57066789689635e-07
SKU030175,sku_description_30175,333.14,117.15,49.7,49.2,41.5,Dept_24,6.896891086859746e-06
SKU030176,sku_description_30176,269.36,104.82,37.8,15.7,47.0,Dept_21,8.87620867448033e-07
SKU030177,sku_description_30177,172.3,151.0,31.2,24.0,6.0,Dept_25,6.131001311225429e-06
SKU030178,sku_description_30178,495.9,146.56,2.1,58.0,4.8,Dept_16,3.155776153073235e-05
SKU030179,sku_description_30179,451.39,1.36,78.5,19.1,29.3,Dept_13,1.012468419603337e-05
SKU030180,sku_description_30180,371.68,56.44,69.0,12.6,7.2,Dept_21,8.493998875563936e-06
SKU030181,sku_description_30181,79.39,186.41,66.3,27.3,47.0,Dept_12,4.5576193232251835e-07
SKU030182,sku_description_30182,638.12,192.04,17.4,54.6,13.5,Dept_19,2.3660592805891955e-06
SKU030183,sku_description_30183,142.42,102.11,6.6,38.5,57.0,Dept_3,5.7480702117035825e-06
SKU030184,sku_description_30184,94.31,112.06,7.7,42.1,9.7,Dept_19,1.7116633103568263e-06
SKU030185,sku_description_30185,499.59,0.23,49.2,16.7,10.2,Dept_5,6.592853357251738e-06
SKU030186,sku_description_30186,320.72,134.5,58.0,10.6,46.0,Dept_15,1.0171936037291221e-06
SKU030187,sku_description_30187,50.67,42.57,89.8,59.5,11.2,Dept_5,1.0045678010015817e-06
SKU030188,sku_description_30188,286.39,25.67,48.0,18.8,40.0,Dept_4,8.91097781263456e-06
SKU030189,sku_description_30189,618.11,61.01,31.2,43.3,53.3,Dept_15,3.0842612840114294e-06
SKU030190,sku_description_30190,493.35,133.01,61.8,41.5,6.2,Dept_2,3.8924839187245617e-07
SKU030191,sku_description_30191,292.14,87.32,58.7,9.3,53.7,Dept_18,1.2969779027419771e-05
SKU030192,sku_description_30192,155.87,69.88,4.0,36.1,48.6,Dept_4,2.883205563282099e-06
SKU030193,sku_description_30193,506.54,145.39,12.9,8.4,56.2,Dept_8,2.5798857452775764e-06
SKU030194,sku_description_30194,710.38,162.76,62.9,25.0,52.8,Dept_8,6.19632421576527e-06
SKU030195,sku_description_30195,518.08,173.85,9.2,32.6,15.3,Dept_1,6.722695919991956e-06
SKU030196,sku_description_30196,650.88,89.01,72.9,47.3,30.1,Dept_16,7.502603114703114e-06
SKU030197,sku_description_30197,418.66,143.59,81.9,7.9,22.6,Dept_25,2.3331973359645293e-05
SKU030198,sku_description_30198,575.22,177.05,19.6,56.2,36.1,Dept_8,7.749511020074058e-06
SKU030199,sku_description_30199,717.29,181.79,46.5,6.8,42.4,Dept_2,1.1979670611356058e-06
SKU030200,sku_description_30200,619.22,98.48,29.7,22.0,57.4,Dept_9,3.5152862243899422e-06
SKU030201,sku_description_30201,728.15,71.13,47.8,29.3,36.2,Dept_3,0.0001276561913063815
SKU030202,sku_description_30202,346.62,180.05,56.2,22.2,21.6,Dept_21,1.0612520653820855e-06
SKU030203,sku_description_30203,723.66,52.36,3.0,7.2,47.1,Dept_24,1.1210052014444863e-05
SKU030204,sku_description_30204,498.39,159.39,80.8,31.3,11.7,Dept_17,1.1098593574798745e-06
SKU030205,sku_description_30205,696.43,181.74,34.5,16.5,8.7,Dept_12,1.505418877400591e-05
SKU030206,sku_description_30206,34.38,147.97,18.9,40.7,45.8,Dept_8,8.079936481608116e-06
SKU030207,sku_description_30207,527.31,136.0,4.8,56.4,20.3,Dept_19,1.0674757719416768e-05
SKU030208,sku_description_30208,678.84,10.23,89.4,38.9,22.6,Dept_11,1.6991345313628037e-05
SKU030209,sku_description_30209,141.84,40.77,68.8,9.7,44.6,Dept_18,3.579671519090617e-06
SKU030210,sku_description_30210,530.44,133.35,42.1,26.4,27.1,Dept_15,4.554192122673811e-06
SKU030211,sku_description_30211,660.49,157.06,78.2,9.4,49.6,Dept_18,7.206696805183853e-06
SKU030212,sku_description_30212,232.5,12.77,42.1,28.3,37.2,Dept_14,1.271176294457399e-06
SKU030213,sku_description_30213,325.98,3.91,62.5,56.9,3.6,Dept_21,1.3248548415017074e-05
SKU030214,sku_description_30214,456.91,62.37,86.2,19.6,34.2,Dept_24,5.0250264424820156e-05
SKU030215,sku_description_30215,416.78,129.03,64.1,6.2,7.7,Dept_1,1.08370060965541e-05
SKU030216,sku_description_30216,34.23,102.46,23.1,28.6,49.1,Dept_21,5.992504679823008e-06
SKU030217,sku_description_30217,81.64,1.77,84.1,52.8,32.4,Dept_9,2.4186938288134972e-05
SKU030218,sku_description_30218,83.07,30.41,4.0,10.0,17.4,Dept_18,7.428591765855316e-06
SKU030219,sku_description_30219,212.03,150.46,83.0,44.8,19.6,Dept_10,1.3051604462272356e-05
SKU030220,sku_description_30220,198.95,59.6,86.7,25.9,21.5,Dept_8,1.3497375318933072e-05
SKU030221,sku_description_30221,594.55,23.53,10.1,28.1,58.5,Dept_12,1.4337983630911512e-06
SKU030222,sku_description_30222,459.48,10.27,6.9,46.4,34.1,Dept_20,2.205156563101507e-06
SKU030223,sku_description_30223,611.89,170.1,75.8,58.5,57.4,Dept_8,1.0383319663683758e-05
SKU030224,sku_description_30224,58.71,94.39,4.2,18.7,42.6,Dept_3,6.618087215869946e-06
SKU030225,sku_description_30225,389.72,100.79,72.8,25.4,51.6,Dept_25,2.540636488226879e-06
SKU030226,sku_description_30226,261.05,12.36,33.1,5.4,5.2,Dept_15,2.299083287834556e-06
SKU030227,sku_description_30227,680.4,97.77,3.9,22.4,2.1,Dept_6,4.747896366997761e-06
SKU030228,sku_description_30228,567.11,129.19,58.6,15.9,34.0,Dept_7,1.6511473773633091e-06
SKU030229,sku_description_30229,695.8,24.65,26.6,45.4,41.1,Dept_24,3.2038908002984705e-05
SKU030230,sku_description_30230,40.0,180.51,15.3,42.1,4.3,Dept_6,1.0035289466064682e-05
SKU030231,sku_description_30231,577.5,156.69,50.1,21.1,17.4,Dept_12,8.24434987581848e-05
SKU030232,sku_description_30232,433.39,160.4,4.5,38.7,53.7,Dept_17,9.589334704759058e-07
SKU030233,sku_description_30233,660.53,107.35,36.6,50.0,30.8,Dept_4,1.3361512616509954e-06
SKU030234,sku_description_30234,407.21,66.85,56.3,51.0,18.2,Dept_24,6.3167266904165344e-06
SKU030235,sku_description_30235,433.55,128.13,65.9,47.9,3.9,Dept_22,6.957748501189263e-06
SKU030236,sku_description_30236,44.26,45.15,47.5,22.6,50.7,Dept_11,2.012740724739962e-06
SKU030237,sku_description_30237,535.81,27.46,7.4,29.9,34.3,Dept_16,3.3875374509224756e-05
SKU030238,sku_description_30238,220.69,107.71,69.2,39.6,1.7,Dept_20,0.0001071320190230597
SKU030239,sku_description_30239,18.7,95.78,36.1,23.9,1.7,Dept_16,7.06502174588243e-06
SKU030240,sku_description_30240,55.95,30.14,17.9,40.5,13.4,Dept_5,6.512539698508286e-07
SKU030241,sku_description_30241,765.96,106.13,25.3,47.2,7.2,Dept_8,1.0115480061261641e-05
SKU030242,sku_description_30242,278.82,109.34,60.7,7.5,17.6,Dept_3,3.996669643103957e-06
SKU030243,sku_description_30243,694.86,174.32,19.4,25.2,55.9,Dept_20,9.800752590120336e-06
SKU030244,sku_description_30244,767.86,151.87,9.8,38.0,55.5,Dept_17,2.000972040880911e-05
SKU030245,sku_description_30245,754.78,43.59,56.7,25.8,21.9,Dept_7,1.3683962662699182e-06
